dataset,name,datatype,nseq,mean_nsites
Euteleostomi,ENSGT00390000000292,AA,46,1016
Euteleostomi,ENSGT00390000001390,AA,53,285.8867924528302
Euteleostomi,ENSGT00390000001577,AA,35,1019.7428571428571
Euteleostomi,ENSGT00390000001332,AA,43,284.7906976744186
Euteleostomi,ENSGT00390000008335,AA,40,594.3
Euteleostomi,ENSGT00390000006043,AA,40,610.95
Euteleostomi,ENSGT00390000008128,AA,30,244.6
Euteleostomi,ENSGT00390000007999,AA,31,1157.5483870967741
Euteleostomi,ENSGT00390000004791,AA,34,890.2941176470588
Euteleostomi,ENSGT00390000004001,AA,20,304.35
Euteleostomi,ENSGT00390000001799,AA,37,586.4594594594595
Euteleostomi,ENSGT00390000006809,AA,8,208.25
Euteleostomi,ENSGT00390000006768,AA,36,762.8888888888889
Euteleostomi,ENSGT00390000008787,AA,28,804.9642857142857
Euteleostomi,ENSGT00390000001041,AA,22,349.54545454545456
Euteleostomi,ENSGT00390000008046,AA,61,346.7704918032787
Euteleostomi,ENSGT00390000005650,AA,27,482.7037037037037
Euteleostomi,ENSGT00390000008160,AA,23,1763.8695652173913
Euteleostomi,ENSGT00390000008991,AA,63,252.984126984127
Euteleostomi,ENSGT00390000003646,AA,25,721.64
Euteleostomi,ENSGT00390000007643,AA,38,601.1315789473684
Euteleostomi,ENSGT00390000009535,AA,35,410.77142857142854
Euteleostomi,ENSGT00390000000377,AA,33,711.1515151515151
Euteleostomi,ENSGT00390000008538,AA,34,587.3823529411765
Euteleostomi,ENSGT00390000009597,AA,32,881.3125
Euteleostomi,ENSGT00390000007578,AA,31,470.06451612903226
Euteleostomi,ENSGT00390000004254,AA,35,665.3714285714286
Euteleostomi,ENSGT00390000004595,AA,34,429.8529411764706
Euteleostomi,ENSGT00390000007529,AA,38,529.7894736842105
Euteleostomi,ENSGT00390000001008,AA,22,801.1363636363636
Euteleostomi,ENSGT00390000002845,AA,37,340.8918918918919
Euteleostomi,ENSGT00390000001798,AA,28,1004.1428571428571
Euteleostomi,ENSGT00390000008178,AA,29,718.7241379310345
Euteleostomi,ENSGT00390000002016,AA,38,307.63157894736844
Euteleostomi,ENSGT00390000004986,AA,24,520
Euteleostomi,ENSGT00390000007252,AA,59,445.91525423728814
Euteleostomi,ENSGT00390000003443,AA,35,313.8285714285714
Euteleostomi,ENSGT00390000008212,AA,27,180.40740740740742
Euteleostomi,ENSGT00390000004458,AA,29,520.3793103448276
Euteleostomi,ENSGT00390000004409,AA,39,254.02564102564102
Euteleostomi,ENSGT00390000001391,AA,33,975.6363636363636
Euteleostomi,ENSGT00390000008582,AA,31,379.38709677419354
Euteleostomi,ENSGT00390000003368,AA,27,979.4074074074074
Euteleostomi,ENSGT00390000006525,AA,28,1806
Euteleostomi,ENSGT00390000000444,AA,24,483.0833333333333
Euteleostomi,ENSGT00390000005599,AA,28,268.7857142857143
Euteleostomi,ENSGT00390000006574,AA,41,259.4146341463415
Euteleostomi,ENSGT00390000002365,AA,43,350.04651162790697
Euteleostomi,ENSGT00390000006393,AA,33,1303.5757575757575
Euteleostomi,ENSGT00390000009371,AA,32,370.25
Euteleostomi,ENSGT00390000000376,AA,42,173.66666666666666
Euteleostomi,ENSGT00390000005163,AA,39,250.64102564102564
Euteleostomi,ENSGT00390000007797,AA,30,187.5
Euteleostomi,ENSGT00390000007183,AA,32,535.59375
Euteleostomi,ENSGT00390000007170,AA,29,237.31034482758622
Euteleostomi,ENSGT00390000003851,AA,36,445.1666666666667
Euteleostomi,ENSGT00390000003175,AA,34,1186.6176470588234
Euteleostomi,ENSGT00390000001195,AA,26,284.65384615384613
Euteleostomi,ENSGT00390000001654,AA,41,316.7317073170732
Euteleostomi,ENSGT00390000000938,AA,40,128.725
Euteleostomi,ENSGT00390000002211,AA,39,606.5897435897435
Euteleostomi,ENSGT00390000006451,AA,42,1013.2857142857143
Euteleostomi,ENSGT00390000006245,AA,17,1267.5294117647059
Euteleostomi,ENSGT00390000007219,AA,16,409.5
Euteleostomi,ENSGT00390000004207,AA,39,318.12820512820514
Euteleostomi,ENSGT00390000008208,AA,43,491.7906976744186
Euteleostomi,ENSGT00390000000447,AA,40,539.625
Euteleostomi,ENSGT00390000009595,AA,62,907.9516129032259
Euteleostomi,ENSGT00390000006526,AA,31,543.7096774193549
Euteleostomi,ENSGT00390000005787,AA,46,430.4347826086956
Euteleostomi,ENSGT00390000003127,AA,26,425.1923076923077
Euteleostomi,ENSGT00390000008931,AA,31,740.0322580645161
Euteleostomi,ENSGT00390000005131,AA,35,399.6857142857143
Euteleostomi,ENSGT00390000007055,AA,38,532.0526315789474
Euteleostomi,ENSGT00390000001134,AA,61,575.7704918032787
Euteleostomi,ENSGT00390000005844,AA,37,977.8378378378378
Euteleostomi,ENSGT00390000008162,AA,52,247.82692307692307
Euteleostomi,ENSGT00390000007968,AA,39,189.56410256410257
Euteleostomi,ENSGT00390000000980,AA,27,284.962962962963
Euteleostomi,ENSGT00390000004850,AA,24,244.16666666666666
Euteleostomi,ENSGT00390000002931,AA,32,367.9375
Euteleostomi,ENSGT00390000004731,AA,32,660.875
Euteleostomi,ENSGT00390000004927,AA,35,222.05714285714285
Euteleostomi,ENSGT00390000009001,AA,38,198.78947368421052
Euteleostomi,ENSGT00390000002993,AA,25,756.44
Euteleostomi,ENSGT00390000006843,AA,21,761.0952380952381
Euteleostomi,ENSGT00390000008649,AA,44,563.7272727272727
Euteleostomi,ENSGT00390000002727,AA,44,426.65909090909093
Euteleostomi,ENSGT00390000004976,AA,39,907.6666666666666
Euteleostomi,ENSGT00390000000182,AA,35,432.25714285714287
Euteleostomi,ENSGT00390000000973,AA,28,1251.25
Euteleostomi,ENSGT00390000001586,AA,60,372.4
Euteleostomi,ENSGT00390000005213,AA,30,360.1333333333333
Euteleostomi,ENSGT00390000007384,AA,29,169.58620689655172
Euteleostomi,ENSGT00390000002259,AA,18,586.7222222222222
Euteleostomi,ENSGT00390000006448,AA,15,490.26666666666665
Euteleostomi,ENSGT00390000006008,AA,29,322.7931034482759
Euteleostomi,ENSGT00390000005130,AA,36,260.27777777777777
Euteleostomi,ENSGT00390000005845,AA,33,287.24242424242425
Euteleostomi,ENSGT00390000003924,AA,33,335.72727272727275
Euteleostomi,ENSGT00390000008961,AA,32,285.40625
Euteleostomi,ENSGT00390000005653,AA,35,599.9142857142857
Euteleostomi,ENSGT00390000009019,AA,28,439.89285714285717
Euteleostomi,ENSGT00390000008190,AA,34,834.6176470588235
Euteleostomi,ENSGT00390000001607,AA,38,275.86842105263156
Euteleostomi,ENSGT00390000005602,AA,31,518.6774193548387
Euteleostomi,ENSGT00390000000417,AA,33,620.6666666666666
Euteleostomi,ENSGT00390000009255,AA,35,240.37142857142857
Euteleostomi,ENSGT00390000007249,AA,17,377.7647058823529
Euteleostomi,ENSGT00390000006215,AA,22,556.6363636363636
Euteleostomi,ENSGT00390000007218,AA,35,315.8
Euteleostomi,ENSGT00390000006244,AA,17,251.41176470588235
Euteleostomi,ENSGT00390000000531,AA,24,366.0416666666667
Euteleostomi,ENSGT00390000006585,AA,28,297.57142857142856
Euteleostomi,ENSGT00390000004368,AA,26,227.15384615384616
Euteleostomi,ENSGT00390000001360,AA,26,880.6923076923077
Euteleostomi,ENSGT00390000005396,AA,29,153.9655172413793
Euteleostomi,ENSGT00390000000972,AA,31,1399.0645161290322
Euteleostomi,ENSGT00390000004053,AA,27,358.037037037037
Euteleostomi,ENSGT00390000004977,AA,43,168.34883720930233
Euteleostomi,ENSGT00390000006935,AA,32,128.78125
Euteleostomi,ENSGT00390000004175,AA,43,274.1860465116279
Euteleostomi,ENSGT00390000001738,AA,32,783.75
Euteleostomi,ENSGT00390000006040,AA,27,686.3703703703703
Euteleostomi,ENSGT00390000001859,AA,40,414.25
Euteleostomi,ENSGT00390000000805,AA,38,209.31578947368422
Euteleostomi,ENSGT00390000004377,AA,8,501.75
Euteleostomi,ENSGT00390000002216,AA,24,575.875
Euteleostomi,ENSGT00390000000537,AA,44,306.70454545454544
Euteleostomi,ENSGT00390000000411,AA,40,577.925
Euteleostomi,ENSGT00390000009416,AA,39,607.3333333333334
Euteleostomi,ENSGT00390000000018,AA,36,1011.8055555555555
Euteleostomi,ENSGT00390000007125,AA,32,645.21875
Euteleostomi,ENSGT00390000005655,AA,58,449.3103448275862
Euteleostomi,ENSGT00390000002768,AA,28,1278.7857142857142
Euteleostomi,ENSGT00390000005194,AA,37,920.081081081081
Euteleostomi,ENSGT00390000001960,AA,43,262.8837209302326
Euteleostomi,ENSGT00390000007731,AA,25,357.4
Euteleostomi,ENSGT00390000003855,AA,42,185.35714285714286
Euteleostomi,ENSGT00390000003182,AA,34,471.3235294117647
Euteleostomi,ENSGT00390000003643,AA,29,129.3448275862069
Euteleostomi,ENSGT00390000008994,AA,27,639.7777777777778
Euteleostomi,ENSGT00390000005996,AA,40,227.65
Euteleostomi,ENSGT00390000005773,AA,33,404.45454545454544
Euteleostomi,ENSGT00390000006603,AA,30,188.13333333333333
Euteleostomi,ENSGT00390000000987,AA,41,416.3170731707317
Euteleostomi,ENSGT00390000006046,AA,51,694.2352941176471
Euteleostomi,ENSGT00390000005058,AA,11,348.6363636363636
Euteleostomi,ENSGT00390000001979,AA,36,185.16666666666666
Euteleostomi,ENSGT00390000000050,AA,32,459.34375
Euteleostomi,ENSGT00390000008453,AA,34,208.55882352941177
Euteleostomi,ENSGT00390000007370,AA,37,258.4594594594595
Euteleostomi,ENSGT00390000000459,AA,27,528.4814814814815
Euteleostomi,ENSGT00390000004248,AA,36,359.6666666666667
Euteleostomi,ENSGT00390000009578,AA,31,237.2258064516129
Euteleostomi,ENSGT00390000003592,AA,13,667.3076923076923
Euteleostomi,ENSGT00390000008330,AA,32,594.4375
Euteleostomi,ENSGT00390000001132,AA,60,460.93333333333334
Euteleostomi,ENSGT00390000003183,AA,42,193.1904761904762
Euteleostomi,ENSGT00390000007792,AA,37,352.94594594594594
Euteleostomi,ENSGT00390000005772,AA,39,265.7435897435897
Euteleostomi,ENSGT00390000008164,AA,56,440.51785714285717
Euteleostomi,ENSGT00390000001777,AA,24,1255.25
Euteleostomi,ENSGT00390000001847,AA,17,147
Euteleostomi,ENSGT00390000007175,AA,19,137.10526315789474
Euteleostomi,ENSGT00390000005935,AA,33,360.72727272727275
Euteleostomi,ENSGT00390000005605,AA,28,699.6785714285714
Euteleostomi,ENSGT00390000004385,AA,36,1175.7777777777778
Euteleostomi,ENSGT00390000009387,AA,34,473.1764705882353
Euteleostomi,ENSGT00390000006243,AA,35,272.6
Euteleostomi,ENSGT00390000002393,AA,26,1740.3076923076924
Euteleostomi,ENSGT00390000007443,AA,62,323.8709677419355
Euteleostomi,ENSGT00390000008360,AA,19,223.8421052631579
Euteleostomi,ENSGT00390000005362,AA,19,353.6842105263158
Euteleostomi,ENSGT00390000003374,AA,34,553.6470588235294
Euteleostomi,ENSGT00390000008403,AA,41,620.4878048780488
Euteleostomi,ENSGT00390000007371,AA,48,192.1875
Euteleostomi,ENSGT00390000008217,AA,37,385.5135135135135
Euteleostomi,ENSGT00390000000924,AA,36,224.61111111111111
Euteleostomi,ENSGT00390000002164,AA,11,289
Euteleostomi,ENSGT00390000009007,AA,34,1690.8235294117646
Euteleostomi,ENSGT00390000001619,AA,35,729.4285714285714
Euteleostomi,ENSGT00390000000645,AA,26,680.3846153846154
Euteleostomi,ENSGT00390000000051,AA,43,451.27906976744185
Euteleostomi,ENSGT00390000003998,AA,32,841.5625
Euteleostomi,ENSGT00390000002721,AA,37,270.7567567567568
Euteleostomi,ENSGT00390000004172,AA,44,423.25
Euteleostomi,ENSGT00390000008738,AA,34,254.6764705882353
Euteleostomi,ENSGT00390000000732,AA,30,524.6666666666666
Euteleostomi,ENSGT00390000002042,AA,21,523.5238095238095
Euteleostomi,ENSGT00390000008859,AA,49,538.9795918367347
Euteleostomi,ENSGT00390000005575,AA,19,722.1578947368421
Euteleostomi,ENSGT00390000003414,AA,34,366.5
Euteleostomi,ENSGT00390000002448,AA,31,777.8064516129032
Euteleostomi,ENSGT00390000005524,AA,29,1161.5172413793102
Euteleostomi,ENSGT00390000006208,AA,62,321.64516129032256
Euteleostomi,ENSGT00390000005330,AA,39,434.7435897435897
Euteleostomi,ENSGT00390000003939,AA,32,1487.09375
Euteleostomi,ENSGT00390000006044,AA,30,837.4
Euteleostomi,ENSGT00390000004855,AA,38,346.3157894736842
Euteleostomi,ENSGT00390000006601,AA,28,1785.6785714285713
Euteleostomi,ENSGT00390000006931,AA,36,563.2777777777778
Euteleostomi,ENSGT00390000004643,AA,27,437.6666666666667
Euteleostomi,ENSGT00390000004796,AA,43,259.30232558139534
Euteleostomi,ENSGT00390000000617,AA,9,1303.3333333333333
Euteleostomi,ENSGT00390000000003,AA,29,1272.551724137931
Euteleostomi,ENSGT00390000004612,AA,33,802.969696969697
Euteleostomi,ENSGT00390000007852,AA,26,1436.2692307692307
Euteleostomi,ENSGT00390000005606,AA,20,385.35
Euteleostomi,ENSGT00390000001962,AA,25,693.08
Euteleostomi,ENSGT00390000008041,AA,19,1898.421052631579
Euteleostomi,ENSGT00390000001046,AA,22,439.3181818181818
Euteleostomi,ENSGT00390000005720,AA,36,590.1944444444445
Euteleostomi,ENSGT00390000007644,AA,30,557.7333333333333
Euteleostomi,ENSGT00390000008812,AA,43,309.86046511627904
Euteleostomi,ENSGT00390000006395,AA,39,1051.025641025641
Euteleostomi,ENSGT00390000003219,AA,32,247.625
Euteleostomi,ENSGT00390000002245,AA,36,267.6111111111111
Euteleostomi,ENSGT00390000009532,AA,62,396.1774193548387
Euteleostomi,ENSGT00390000006211,AA,20,1030.9
Euteleostomi,ENSGT00390000009384,AA,39,738.5384615384615
Euteleostomi,ENSGT00390000006337,AA,22,556.7272727272727
Euteleostomi,ENSGT00390000008389,AA,35,354.62857142857143
Euteleostomi,ENSGT00390000000002,AA,24,695.125
Euteleostomi,ENSGT00390000002997,AA,55,464.94545454545454
Euteleostomi,ENSGT00390000000616,AA,40,331.5
Euteleostomi,ENSGT00390000006784,AA,36,422.3333333333333
Euteleostomi,ENSGT00390000002781,AA,32,423.375
Euteleostomi,ENSGT00390000004735,AA,48,337.375
Euteleostomi,ENSGT00390000006930,AA,30,689.6
Euteleostomi,ENSGT00390000003969,AA,30,1278.4666666666667
Euteleostomi,ENSGT00390000007594,AA,27,1397.3703703703704
Euteleostomi,ENSGT00390000008527,AA,57,245.87719298245614
Euteleostomi,ENSGT00390000007441,AA,28,398.9642857142857
Euteleostomi,ENSGT00390000006522,AA,28,1211.107142857143
Euteleostomi,ENSGT00390000004417,AA,62,495.93548387096774
Euteleostomi,ENSGT00390000009415,AA,47,278.1489361702128
Euteleostomi,ENSGT00390000006573,AA,33,245.93939393939394
Euteleostomi,ENSGT00390000000412,AA,12,447.75
Euteleostomi,ENSGT00390000009327,AA,24,510.5416666666667
Euteleostomi,ENSGT00390000002215,AA,44,143.02272727272728
Euteleostomi,ENSGT00390000003249,AA,28,435.75
Euteleostomi,ENSGT00390000006648,AA,39,410.3076923076923
Euteleostomi,ENSGT00390000001775,AA,41,329.4878048780488
Euteleostomi,ENSGT00390000000819,AA,36,188.25
Euteleostomi,ENSGT00390000006189,AA,30,465.7
Euteleostomi,ENSGT00390000004169,AA,34,279.38235294117646
Euteleostomi,ENSGT00390000005811,AA,36,195.02777777777777
Euteleostomi,ENSGT00390000001016,AA,29,1241.2758620689656
Euteleostomi,ENSGT00390000005656,AA,34,525.5294117647059
Euteleostomi,ENSGT00390000005197,AA,41,489.1951219512195
Euteleostomi,ENSGT00390000000568,AA,7,1454.142857142857
Euteleostomi,ENSGT00390000008327,AA,42,492.4047619047619
Euteleostomi,ENSGT00390000003450,AA,30,1006.7333333333333
Euteleostomi,ENSGT00390000003585,AA,34,475.2352941176471
Euteleostomi,ENSGT00390000006399,AA,17,315.70588235294116
Euteleostomi,ENSGT00390000008250,AA,24,948.75
Euteleostomi,ENSGT00390000007336,AA,43,436.83720930232556
Euteleostomi,ENSGT00390000001443,AA,35,429.0571428571429
Euteleostomi,ENSGT00390000008201,AA,16,398.6875
Euteleostomi,ENSGT00390000001206,AA,38,540.7631578947369
Euteleostomi,ENSGT00390000008198,AA,18,1106.7777777777778
Euteleostomi,ENSGT00390000002856,AA,37,213.32432432432432
Euteleostomi,ENSGT00390000000932,AA,21,237.52380952380952
Euteleostomi,ENSGT00390000006790,AA,46,204
Euteleostomi,ENSGT00390000000724,AA,59,284
Euteleostomi,ENSGT00390000006975,AA,27,269.962962962963
Euteleostomi,ENSGT00390000002970,AA,42,346.64285714285717
Euteleostomi,ENSGT00390000008766,AA,37,417.2972972972973
Euteleostomi,ENSGT00390000008983,AA,35,354.14285714285717
Euteleostomi,ENSGT00390000008856,AA,39,351.6666666666667
Euteleostomi,ENSGT00390000005764,AA,34,291.55882352941177
Euteleostomi,ENSGT00390000004808,AA,38,381
Euteleostomi,ENSGT00390000001053,AA,36,192.91666666666666
Euteleostomi,ENSGT00390000005972,AA,27,534.8888888888889
Euteleostomi,ENSGT00390000009008,AA,27,162.88888888888889
Euteleostomi,ENSGT00390000007726,AA,40,902.675
Euteleostomi,ENSGT00390000007816,AA,19,831.1052631578947
Euteleostomi,ENSGT00390000005923,AA,36,323.22222222222223
Euteleostomi,ENSGT00390000008611,AA,33,462.6666666666667
Euteleostomi,ENSGT00390000000406,AA,17,336.2352941176471
Euteleostomi,ENSGT00390000009391,AA,50,1137.14
Euteleostomi,ENSGT00390000002533,AA,28,1321.6785714285713
Euteleostomi,ENSGT00390000002201,AA,32,554.1875
Euteleostomi,ENSGT00390000000571,AA,37,253.8108108108108
Euteleostomi,ENSGT00390000007209,AA,32,412.09375
Euteleostomi,ENSGT00390000004994,AA,31,613
Euteleostomi,ENSGT00390000006925,AA,24,712.7916666666666
Euteleostomi,ENSGT00390000006791,AA,35,199.14285714285714
Euteleostomi,ENSGT00390000000603,AA,42,256.8809523809524
Euteleostomi,ENSGT00390000008658,AA,29,347.7241379310345
Euteleostomi,ENSGT00390000006762,AA,34,384.44117647058823
Euteleostomi,ENSGT00390000006176,AA,22,751.0454545454545
Euteleostomi,ENSGT00390000000787,AA,18,254.05555555555554
Euteleostomi,ENSGT00390000009194,AA,36,369.1111111111111
Euteleostomi,ENSGT00390000001442,AA,39,430.71794871794873
Euteleostomi,ENSGT00390000007337,AA,31,856.7096774193549
Euteleostomi,ENSGT00390000003526,AA,36,435.1666666666667
Euteleostomi,ENSGT00390000009448,AA,27,737.6296296296297
Euteleostomi,ENSGT00390000008414,AA,24,383.5
Euteleostomi,ENSGT00390000005530,AA,29,487.7931034482759
Euteleostomi,ENSGT00390000008326,AA,32,243.9375
Euteleostomi,ENSGT00390000007395,AA,21,1099
Euteleostomi,ENSGT00390000006459,AA,26,579
Euteleostomi,ENSGT00390000002414,AA,45,344.68888888888887
Euteleostomi,ENSGT00390000006595,AA,23,194.2173913043478
Euteleostomi,ENSGT00390000009400,AA,44,401.09090909090907
Euteleostomi,ENSGT00390000004402,AA,31,493.06451612903226
Euteleostomi,ENSGT00390000000583,AA,33,977.3030303030303
Euteleostomi,ENSGT00390000007817,AA,25,242.48
Euteleostomi,ENSGT00390000005182,AA,41,649.3414634146342
Euteleostomi,ENSGT00390000003812,AA,42,269.9047619047619
Euteleostomi,ENSGT00390000001927,AA,44,439.0681818181818
Euteleostomi,ENSGT00390000007846,AA,46,308.0217391304348
Euteleostomi,ENSGT00390000003167,AA,29,584.7241379310345
Euteleostomi,ENSGT00390000001731,AA,34,813.7647058823529
Euteleostomi,ENSGT00390000001801,AA,33,443.45454545454544
Euteleostomi,ENSGT00390000008173,AA,24,161.33333333333334
Euteleostomi,ENSGT00390000005855,AA,30,1316.4666666666667
Euteleostomi,ENSGT00390000006788,AA,62,623.0322580645161
Euteleostomi,ENSGT00390000005218,AA,41,462.0731707317073
Euteleostomi,ENSGT00390000000455,AA,50,857.26
Euteleostomi,ENSGT00390000006320,AA,38,389.3421052631579
Euteleostomi,ENSGT00390000000367,AA,41,328.1219512195122
Euteleostomi,ENSGT00390000002417,AA,30,714.5666666666667
Euteleostomi,ENSGT00390000006412,AA,21,433.04761904761904
Euteleostomi,ENSGT00390000003937,AA,30,371.03333333333336
Euteleostomi,ENSGT00390000001986,AA,19,531.5263157894736
Euteleostomi,ENSGT00390000008805,AA,49,644.0204081632653
Euteleostomi,ENSGT00390000006729,AA,27,457.6666666666667
Euteleostomi,ENSGT00390000004798,AA,34,391.5882352941176
Euteleostomi,ENSGT00390000001790,AA,29,762.9655172413793
Euteleostomi,ENSGT00390000008642,AA,31,145.93548387096774
Euteleostomi,ENSGT00390000008797,AA,29,516.551724137931
Euteleostomi,ENSGT00390000004040,AA,41,225.97560975609755
Euteleostomi,ENSGT00390000007989,AA,33,421.8181818181818
Euteleostomi,ENSGT00390000009042,AA,26,496.2692307692308
Euteleostomi,ENSGT00390000006124,AA,20,347.55
Euteleostomi,ENSGT00390000000190,AA,26,200.15384615384616
Euteleostomi,ENSGT00390000004964,AA,29,630.3448275862069
Euteleostomi,ENSGT00390000002854,AA,39,1202.4615384615386
Euteleostomi,ENSGT00390000006647,AA,54,500.72222222222223
Euteleostomi,ENSGT00390000004842,AA,27,173.77777777777777
Euteleostomi,ENSGT00390000004772,AA,46,172.54347826086956
Euteleostomi,ENSGT00390000000847,AA,31,127
Euteleostomi,ENSGT00390000003403,AA,9,159.88888888888889
Euteleostomi,ENSGT00390000009328,AA,35,314.6
Euteleostomi,ENSGT00390000008374,AA,33,1003.2121212121212
Euteleostomi,ENSGT00390000001322,AA,32,1576.0625
Euteleostomi,ENSGT00390000003587,AA,34,319.8529411764706
Euteleostomi,ENSGT00390000001536,AA,36,592.9722222222222
Euteleostomi,ENSGT00390000003574,AA,36,784.2777777777778
Euteleostomi,ENSGT00390000002528,AA,42,253.1904761904762
Euteleostomi,ENSGT00390000008446,AA,34,680.4411764705883
Euteleostomi,ENSGT00390000005250,AA,32,170.40625
Euteleostomi,ENSGT00390000002579,AA,36,217.52777777777777
Euteleostomi,ENSGT00390000008006,AA,33,792.2424242424242
Euteleostomi,ENSGT00390000007991,AA,29,125.89655172413794
Euteleostomi,ENSGT00390000005794,AA,33,1382.2424242424242
Euteleostomi,ENSGT00390000009739,AA,39,341.1794871794872
Euteleostomi,ENSGT00390000008765,AA,38,396.44736842105266
Euteleostomi,ENSGT00390000001762,AA,35,1509.9142857142858
Euteleostomi,ENSGT00390000005767,AA,55,401.56363636363636
Euteleostomi,ENSGT00390000007652,AA,42,196.85714285714286
Euteleostomi,ENSGT00390000001803,AA,35,237.02857142857144
Euteleostomi,ENSGT00390000003967,AA,28,784.25
Euteleostomi,ENSGT00390000000523,AA,37,990.7027027027027
Euteleostomi,ENSGT00390000000337,AA,36,301.9166666666667
Euteleostomi,ENSGT00390000006413,AA,40,663.45
Euteleostomi,ENSGT00390000006207,AA,24,859.5833333333334
Euteleostomi,ENSGT00390000009361,AA,39,443.53846153846155
